build_id,ship_name,upgrade_name
1470,Gladiator II-class Star Destroyer (62),Demolisher (10)
1470,Gladiator II-class Star Destroyer (62),Admiral Montferrat (5)
1470,Gladiator II-class Star Destroyer (62),Engine Techs (8)
1470,Gladiator II-class Star Destroyer (62),Ordnance Experts (4)
1470,Gladiator II-class Star Destroyer (62),External Racks (4)
1471,Hand of Justice (2),Expert Shield Tech (5)
1471,Hand of Justice (2),Auxiliary Shields Team (3)
1471,Hand of Justice (2),Heavy Fire Zone (2)
1471,Hand of Justice (2),Comms Net (2)
1472,Pelta-class Transport Frigate (45),Expert Shield Tech (5)
1472,Pelta-class Transport Frigate (45),Projection Experts (6)
1472,Pelta-class Transport Frigate (45),Reactive Gunnery (4)
1472,Pelta-class Transport Frigate (45),Parts Resupply (3)
1473,Venator I-class Star Destroyer (90),Tranquility (7)
1473,Venator I-class Star Destroyer (90),Expert Shield Tech (5)
1473,Venator I-class Star Destroyer (90),Local Fire Control (4)
1473,Venator I-class Star Destroyer (90),SPHA-T (7)
1473,Venator I-class Star Destroyer (90),Ordnance Pods (3)
1473,Venator I-class Star Destroyer (90),Shields to Maximum! (6)
1474,Implacable (4),Expert Shield Tech (5)
1474,Implacable (4),Ordnance Experts (4)
1474,Implacable (4),Ordnance Pods (3)
1474,Implacable (4),H9 Turbolasers (8)
1474,Implacable (4),Linked Turbolaser Towers (7)
1475,Projection Experts (6),Munitions Resupply (3)
1476,Pelta-class Transport Frigate (45),Expert Shield Tech (5)
1476,Pelta-class Transport Frigate (45),Projection Experts (6)
1476,Pelta-class Transport Frigate (45),Electronic Countermeasures (7)
1477,Venator I-class Star Destroyer (90),Tranquility (7)
1477,Venator I-class Star Destroyer (90),Expert Shield Tech (5)
1477,Venator I-class Star Destroyer (90),Local Fire Control (4)
1477,Venator I-class Star Destroyer (90),Flak Guns (3)
1477,Venator I-class Star Destroyer (90),DBY-827 Heavy Turbolasers (3)
1477,Venator I-class Star Destroyer (90),Intensify Firepower! (6)
1478,Expert Shield Tech (5),Projection Experts (6)
1478,Expert Shield Tech (5),Electronic Countermeasures (7)
1478,Expert Shield Tech (5),Parts Resupply (3)
1478,Expert Shield Tech (5),Expert Shield Tech (5)
1479,Projection Experts (6),Electronic Countermeasures (7)
1479,Projection Experts (6),Parts Resupply (3)
1479,Projection Experts (6),Expert Shield Tech (5)
1480,Projection Experts (6),Electronic Countermeasures (7)
1480,Projection Experts (6),Munitions Resupply (3)
1481,CR90 Corvette A (44),Jaina's Light (5)
1481,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
1482,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
1483,Turbolaser Reroute Circuits (7),Turbolaser Reroute Circuits (7)
1484,Venator II-class Star Destroyer (100),Tranquility (7)
1484,Venator II-class Star Destroyer (100),Clone Captain Silver (4)
1484,Venator II-class Star Destroyer (100),Flight Controllers (6)
1484,Venator II-class Star Destroyer (100),Flag Bridge (0)
1484,Venator II-class Star Destroyer (100),Thermal Shields (5)
1484,Venator II-class Star Destroyer (100),Mercy Mission (5)
1485,Consular-class Armed Cruiser (37),Radiant VII (1)
1485,Consular-class Armed Cruiser (37),Comms Net (2)
1486,Nevoota Bee (5),Ahsoka Tano (6)
1486,Nevoota Bee (5),Flight Controllers (6)
1486,Nevoota Bee (5),Boosted Comms (4)
1486,Nevoota Bee (5),Expanded Hangar Bay (5)
1487,MC80 Battle Cruiser (103),Mon Karren (6)
1487,MC80 Battle Cruiser (103),Raymus Antilles (7)
1487,MC80 Battle Cruiser (103),Caitken and Shollan (6)
1487,MC80 Battle Cruiser (103),Nav Team (4)
1487,MC80 Battle Cruiser (103),Spinal Armament (9)
1488,CR90 Corvette A (44),Jaina's Light (5)
1488,CR90 Corvette A (44),Ezra Bridger (3)
1488,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
1489,Turbolaser Reroute Circuits (7),GR-75 Medium Transports (18)
1489,Turbolaser Reroute Circuits (7),Ahsoka Tano (2)
1490,Parts Resupply (3),GR-75 Medium Transports (18)
1491,Consular-class Charger c70 (42),Radiant VII (1)
1491,Consular-class Charger c70 (42),Hondo Ohnaka (2)
1491,Consular-class Charger c70 (42),Munitions Resupply (3)
1492,Acclamator II-class Assault Ship (71),Skilled First Officer (1)
1492,Acclamator II-class Assault Ship (71),Electronic Countermeasures (7)
1492,Acclamator II-class Assault Ship (71),Linked Turbolaser Towers (7)
1493,Skilled First Officer (1),Electronic Countermeasures (7)
1493,Skilled First Officer (1),Linked Turbolaser Towers (7)
1493,Skilled First Officer (1),Adi Gallia (3)
1494,Acclamator II-class Assault Ship (71),Implacable (4)
1494,Acclamator II-class Assault Ship (71),Expert Shield Tech (5)
1494,Acclamator II-class Assault Ship (71),Thermal Shields (5)
1494,Acclamator II-class Assault Ship (71),Ordnance Pods (3)
1494,Acclamator II-class Assault Ship (71),Linked Turbolaser Towers (7)
1495,Venator I-class Star Destroyer (90),Tranquility (7)
1495,Venator I-class Star Destroyer (90),Clone Captain Zak (5)
1495,Venator I-class Star Destroyer (90),Ordnance Experts (4)
1495,Venator I-class Star Destroyer (90),SPHA-T (7)
1495,Venator I-class Star Destroyer (90),Ordnance Pods (3)
1495,Venator I-class Star Destroyer (90),Linked Turbolaser Towers (7)
1495,Venator I-class Star Destroyer (90),Mercy Mission (5)
1496,Projection Experts (6),Parts Resupply (3)
1496,Projection Experts (6),Projection Experts (6)
1497,Munitions Resupply (3),Clone Navigation Officer (4)
1498,Starhawk-class Battleship Mark I (140),Concord (12)
1498,Starhawk-class Battleship Mark I (140),Raymus Antilles (7)
1498,Starhawk-class Battleship Mark I (140),Walex Blissex (5)
1498,Starhawk-class Battleship Mark I (140),Boarding Engineers (2)
1498,Starhawk-class Battleship Mark I (140),Point Defense Ion Cannons (6)
1498,Starhawk-class Battleship Mark I (140),Linked Turbolaser Towers (7)
1498,Starhawk-class Battleship Mark I (140),Magnite Crystal Tractor Beam Array (10)
1499,GR-75 Medium Transports (18),Adar Tallon (10)
1499,GR-75 Medium Transports (18),GR-75 Medium Transports (18)
1500,CR90 Corvette A (44),Jaina's Light (5)
1500,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
1501,CR90 Corvette A (44),Hondo Ohnaka (2)
1501,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
1502,Turbolaser Reroute Circuits (7),Turbolaser Reroute Circuits (7)
1503,MC80 Assault Cruiser (110),Home One (5)
1503,MC80 Assault Cruiser (110),Walex Blissex (5)
1503,MC80 Assault Cruiser (110),Engine Techs (8)
1503,MC80 Assault Cruiser (110),Electronic Countermeasures (7)
1503,MC80 Assault Cruiser (110),Reactive Gunnery (4)
1503,MC80 Assault Cruiser (110),Point Defense Ion Cannons (6)
1503,MC80 Assault Cruiser (110),Quad Battery Turrets (5)
1504,CR90 Corvette A (44),Jaina's Light (5)
1504,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
1505,Turbolaser Reroute Circuits (7),GR-75 Medium Transports (18)
1505,Turbolaser Reroute Circuits (7),Ahsoka Tano (2)
1506,Comms Net (2),GR-75 Medium Transports (18)
1506,Comms Net (2),Quantum Storm (1)
1507,Hardcell-class Battle Refit (50),Foreman's Labor (5)
1507,Hardcell-class Battle Refit (50),Tikkes (2)
1507,Hardcell-class Battle Refit (50),Reserve Hangar Deck (4)
1507,Hardcell-class Battle Refit (50),Reinforced Blast Doors (5)
1507,Hardcell-class Battle Refit (50),Linked Turbolaser Towers (7)
1508,Recusant-class Light Destroyer (85),Patriot Fist (6)
1508,Recusant-class Light Destroyer (85),Rune Haako (4)
1508,Recusant-class Light Destroyer (85),B2 Rocket Troopers (7)
1508,Recusant-class Light Destroyer (85),Swivel-Mount Batteries (8)
1508,Recusant-class Light Destroyer (85),Ordnance Experts (4)
1508,Recusant-class Light Destroyer (85),Assault Concussion Missiles (5)
1509,B2 Rocket Troopers (7),Reinforced Blast Doors (5)
1509,B2 Rocket Troopers (7),Linked Turbolaser Towers (7)
1509,B2 Rocket Troopers (7),B2 Rocket Troopers (7)
1510,Reinforced Blast Doors (5),Linked Turbolaser Towers (7)
1511,Quasar Fire II-class Cruiser-Carrier (61),Flight Commander (3)
1511,Quasar Fire II-class Cruiser-Carrier (61),Flight Controllers (6)
1511,Quasar Fire II-class Cruiser-Carrier (61),Ruthless Strategists (4)
1511,Quasar Fire II-class Cruiser-Carrier (61),Boosted Comms (4)
1512,Venator II-class Star Destroyer {IMP} (100),Emperor Palpatine (3)
1512,Venator II-class Star Destroyer {IMP} (100),Ordnance Experts (4)
1512,Venator II-class Star Destroyer {IMP} (100),Electronic Countermeasures (7)
1512,Venator II-class Star Destroyer {IMP} (100),External Racks (4)
1512,Venator II-class Star Destroyer {IMP} (100),Expanded Launchers (8)
1512,Venator II-class Star Destroyer {IMP} (100),Linked Turbolaser Towers (7)
1513,Suppressor (4),Commander Woldar (4)
1513,Suppressor (4),Comms Net (2)
1514,Assault Frigate Mark II B (72),Intel Officer (7)
1514,Assault Frigate Mark II B (72),Caitken and Shollan (6)
1514,Assault Frigate Mark II B (72),Electronic Countermeasures (7)
1514,Assault Frigate Mark II B (72),Slaved Turrets (6)
1515,MC30c Scout Frigate (69),Foresight (10)
1515,MC30c Scout Frigate (69),Intel Officer (7)
1515,MC30c Scout Frigate (69),Ordnance Experts (4)
1515,MC30c Scout Frigate (69),External Racks (4)
1515,MC30c Scout Frigate (69),Turbolaser Reroute Circuits (7)
1516,Jaina's Light (5),Turbolaser Reroute Circuits (7)
1516,Jaina's Light (5),Ezra Bridger (3)
1517,Turbolaser Reroute Circuits (7),GR-75 Medium Transports (18)
1517,Turbolaser Reroute Circuits (7),Sabine Wren (4)
1518,Imperial Star Destroyer Kuat Refit (112),Emperor Palpatine (3)
1518,Imperial Star Destroyer Kuat Refit (112),Local Fire Control (4)
1518,Imperial Star Destroyer Kuat Refit (112),Flak Guns (3)
1518,Imperial Star Destroyer Kuat Refit (112),Reactive Gunnery (4)
1518,Imperial Star Destroyer Kuat Refit (112),Leading Shots (5)
1519,Onager-class Testbed (116),Cataclysm (5)
1519,Onager-class Testbed (116),Intel Officer (7)
1519,Onager-class Testbed (116),Weapons Battery Techs (4)
1519,Onager-class Testbed (116),Sensor Team (5)
1519,Onager-class Testbed (116),Orbital Bombardment Particle Cannons (5)
1520,Hondo Ohnaka - Slave I (24),Parts Resupply (3)
1520,Hondo Ohnaka - Slave I (24),Munitions Resupply (3)
1521,Venator II-class Star Destroyer (100),Tranquility (7)
1521,Venator II-class Star Destroyer (100),Clone Captain Silver (4)
1521,Venator II-class Star Destroyer (100),Flight Controllers (6)
1521,Venator II-class Star Destroyer (100),Boosted Comms (4)
1521,Venator II-class Star Destroyer (100),Electronic Countermeasures (7)
1522,Pelta-class Medical Frigate (49),Clone Navigation Officer (4)
1522,Pelta-class Medical Frigate (49),Fighter Coordination Team (3)
1522,Pelta-class Medical Frigate (49),Expanded Hangar Bay (5)
1523,TB-73 (5),Hondo Ohnaka (2)
1523,TB-73 (5),Bomber Command Center (8)
1524,Venator II-class Star Destroyer {IMP} (100),Skilled First Officer (1)
1524,Venator II-class Star Destroyer {IMP} (100),Ordnance Experts (4)
1524,Venator II-class Star Destroyer {IMP} (100),Electronic Countermeasures (7)
1524,Venator II-class Star Destroyer {IMP} (100),Expanded Launchers (8)
1524,Venator II-class Star Destroyer {IMP} (100),External Racks (4)
1524,Venator II-class Star Destroyer {IMP} (100),Linked Turbolaser Towers (7)
1525,Imperial II-class Star Destroyer (120),Emperor Palpatine (3)
1525,Imperial II-class Star Destroyer (120),Weapons Battery Techs (4)
1525,Imperial II-class Star Destroyer (120),Hardened Bulkheads (5)
1525,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
1525,Imperial II-class Star Destroyer (120),Overload Pulse (6)
1525,Imperial II-class Star Destroyer (120),H9 Turbolasers (8)
1526,Darth Vader (4),Munitions Resupply (3)
1526,Darth Vader (4),Parts Resupply (3)
1527,Imperial II-class Star Destroyer (120),Chimaera (4)
1527,Imperial II-class Star Destroyer (120),Commander Vanto (7)
1527,Imperial II-class Star Destroyer (120),Darth Vader (3)
1527,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
1527,Imperial II-class Star Destroyer (120),Leading Shots (5)
1527,Imperial II-class Star Destroyer (120),XI7 Turbolasers (6)
1527,Imperial II-class Star Destroyer (120),Entrapment Formation! (5)
1528,Quasar Fire I-class Cruiser-Carrier (54),Squall (7)
1528,Quasar Fire I-class Cruiser-Carrier (54),Flight Controllers (6)
1528,Quasar Fire I-class Cruiser-Carrier (54),Boosted Comms (4)
1528,Quasar Fire I-class Cruiser-Carrier (54),Reserve Hangar Deck (4)
1529,Hondo Ohnaka - Slave I (24),Reserve Hangar Deck (4)
1529,Hondo Ohnaka - Slave I (24),Parts Resupply (3)
1530,Star Dreadnought Command Prototype (220),Emperor Palpatine (3)
1530,Star Dreadnought Command Prototype (220),Expert Shield Tech (5)
1530,Star Dreadnought Command Prototype (220),Reeva Demesne (4)
1530,Star Dreadnought Command Prototype (220),Local Fire Control (4)
1530,Star Dreadnought Command Prototype (220),Flak Guns (3)
1530,Star Dreadnought Command Prototype (220),Quad Battery Turrets (5)
1531,Onager-class Testbed (116),Skilled First Officer (1)
1531,Onager-class Testbed (116),Sensor Team (5)
1531,Onager-class Testbed (116),Orbital Bombardment Particle Cannons (5)
1532,Darth Vader (4),Comms Net (2)
1533,Imperial II-class Star Destroyer (120),Flight Controllers (6)
1533,Imperial II-class Star Destroyer (120),Boosted Comms (4)
1533,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
1533,Imperial II-class Star Destroyer (120),Linked Turbolaser Towers (7)
1534,Quasar Fire I-class Cruiser-Carrier (54),Taskmaster Grint (5)
1534,Quasar Fire I-class Cruiser-Carrier (54),Flight Controllers (6)
1534,Quasar Fire I-class Cruiser-Carrier (54),Boosted Comms (4)
1534,Quasar Fire I-class Cruiser-Carrier (54),Expanded Hangar Bay (5)
1535,MC80 Command Cruiser (102),Independence (8)
1535,MC80 Command Cruiser (102),Toryn Farr (7)
1535,MC80 Command Cruiser (102),Engine Techs (8)
1535,MC80 Command Cruiser (102),Boosted Comms (4)
1535,MC80 Command Cruiser (102),Electronic Countermeasures (7)
1535,MC80 Command Cruiser (102),Leading Shots (5)
1535,MC80 Command Cruiser (102),Quad Battery Turrets (5)
1536,CR90 Corvette A (44),Jaina's Light (5)
1537,Tantive IV (3),Hondo Ohnaka (2)
1537,Tantive IV (3),GR-75 Medium Transports (18)
1537,Tantive IV (3),Ahsoka Tano (2)
1538,Imperial Star Destroyer Kuat Refit (112),Devastator (10)
1538,Imperial Star Destroyer Kuat Refit (112),Reeva Demesne (4)
1538,Imperial Star Destroyer Kuat Refit (112),Darth Vader (3)
1538,Imperial Star Destroyer Kuat Refit (112),Electronic Countermeasures (7)
1538,Imperial Star Destroyer Kuat Refit (112),Leading Shots (5)
1538,Imperial Star Destroyer Kuat Refit (112),Expanded Launchers (8)
1539,Onager-class Star Destroyer (120),Minister Tua (2)
1539,Onager-class Star Destroyer (120),Ordnance Experts (4)
1539,Onager-class Star Destroyer (120),Weapons Battery Techs (4)
1539,Onager-class Star Destroyer (120),Electronic Countermeasures (7)
1539,Onager-class Star Destroyer (120),Superheavy Composite Beam Turbolasers (7)
1540,Hondo Ohnaka - Slave I (24),Comms Net (2)
1541,Onager-class Testbed (116),Cataclysm (5)
1541,Onager-class Testbed (116),Admiral Ozzel (2)
1541,Onager-class Testbed (116),Ordnance Experts (4)
1541,Onager-class Testbed (116),Veteran Gunners (5)
1541,Onager-class Testbed (116),Medical Team (1)
1541,Onager-class Testbed (116),Orbital Bombardment Particle Cannons (5)
1542,Interdictor Suppression Refit (90),Darth Vader (4)
1542,Interdictor Suppression Refit (90),Projection Experts (6)
1542,Interdictor Suppression Refit (90),Proximity Mines (4)
1542,Interdictor Suppression Refit (90),G7-X Grav Well Projector (2)
1542,Interdictor Suppression Refit (90),Targeting Scrambler (5)
1542,Interdictor Suppression Refit (90),Point Defense Ion Cannons (6)
1543,Captain Needa (2),Projection Experts (6)
1543,Captain Needa (2),Proximity Mines (4)
1543,Captain Needa (2),G7-X Grav Well Projector (2)
1543,Captain Needa (2),Grav Shift Reroute (2)
1543,Captain Needa (2),Point Defense Ion Cannons (6)
1543,Captain Needa (2),Hondo Ohnaka (2)
1544,Comms Net (2),Proximity Mines (4)
1545,Imperial II-class Star Destroyer (120),Captain Needa (2)
1545,Imperial II-class Star Destroyer (120),Flight Controllers (6)
1545,Imperial II-class Star Destroyer (120),Boosted Comms (4)
1545,Imperial II-class Star Destroyer (120),Early Warning System (7)
1545,Imperial II-class Star Destroyer (120),Linked Turbolaser Towers (7)
1545,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
1546,Gozanti-class Cruisers (23),Darth Vader (4)
1546,Gozanti-class Cruisers (23),Reserve Hangar Deck (4)
1546,Gozanti-class Cruisers (23),Comms Net (2)
1547,Instigator (4),Iden Versio (6)
1547,Instigator (4),Ordnance Experts (4)
1547,Instigator (4),External Racks (4)
1548,Raider I-class Corvette (44),Hondo Ohnaka (2)
1549,Onager-class Testbed (116),Cataclysm (5)
1549,Onager-class Testbed (116),Veteran Gunners (5)
1549,Onager-class Testbed (116),Engine Techs (8)
1549,Onager-class Testbed (116),Ordnance Experts (4)
1549,Onager-class Testbed (116),Orbital Bombardment Particle Cannons (5)
1550,Squall (7),Taskmaster Grint (5)
1550,Squall (7),Flight Controllers (6)
1550,Squall (7),Expanded Hangar Bay (5)
1550,Squall (7),Boosted Comms (4)
1551,Imperial II-class Star Destroyer (120),Relentless (3)
1551,Imperial II-class Star Destroyer (120),Director Krennic (8)
1551,Imperial II-class Star Destroyer (120),Gunnery Team (7)
1551,Imperial II-class Star Destroyer (120),Reinforced Blast Doors (5)
1551,Imperial II-class Star Destroyer (120),Spinal Armament (9)
1551,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
1552,Victory II-class Star Destroyer (80),Harrow (3)
1552,Victory II-class Star Destroyer (80),Commander Beck (3)
1552,Victory II-class Star Destroyer (80),Gunnery Team (7)
1552,Victory II-class Star Destroyer (80),Engine Techs (8)
1552,Victory II-class Star Destroyer (80),Disposable Capacitors (3)
1552,Victory II-class Star Destroyer (80),Quad Battery Turrets (5)
1552,Victory II-class Star Destroyer (80),Point Defense Ion Cannons (6)
1553,Comms Net (2),Admiral Titus (2)
1554,External Racks (4),Darth Vader (4)
1555,MC80 Star Cruiser (96),Mon Karren (6)
1555,MC80 Star Cruiser (96),Walex Blissex (5)
1555,MC80 Star Cruiser (96),Weapons Battery Techs (4)
1555,MC80 Star Cruiser (96),Engine Techs (8)
1555,MC80 Star Cruiser (96),Linked Turbolaser Towers (7)
1555,MC80 Star Cruiser (96),Turbolaser Reroute Circuits (7)
1555,MC80 Star Cruiser (96),Heavy Ion Emplacements (9)
1556,Hammerhead Scout Corvette (41),Ahsoka Tano (2)
1556,Hammerhead Scout Corvette (41),Ruthless Strategists (4)
